Day,Daily Discharge (m3/s),Daily SSC (mg/L),Upper SSC bound (+1SD),Lower SSC bound (-1SD),Ave fraction fines (based on two turbidimeters),Daily Suspended-Sediment Load (tonnes),Daily SS Load of fines (tonnes),Daily SS Load of sand (tonnes),Remarks,Daily Total gauged > 2-mm bedload (tonnes),Daily gauged bedload for 2-16mm particles (tonnes ),Daily gauged bedload for >16mm particles (tonnes ),Estimated daily ungauged bedload (tonnes),Total sediment discharge (tonnes),Release period,Project year
06/26/2016,35.28935444,9.685146426,12.28870704,7.63319208,0.71770832,29.5,21.2,8.3,NA,NA,NA,NA,NA,29.5,NA ,proj year 5
11/10/2012,35.4,2192.6,3223.1,1162.1,0.548,6708.6,3674,3034.6,NA,50.3,43.12,7.19,2186,8945,Lake Mills release,proj year 2
07/16/2013,35.4,114.8,168.7,60.8,0.844,350.9,296.2,54.7,NA,43.5,34.77,8.71,73,468,summer 2,proj year 2
02/24/2014,35.43670519,1254.82269,1429.164971,1101.748234,0.57081018,3848,2196.6,1651.4,NA,0.348984625,0.266973238,0.082011387,1282.317682,5130.666667,NA ,proj year 3
07/15/2014,35.55344809,23.51619073,29.83781204,18.53390676,0.701163628,72.7,50.9,21.8,NA,5.222997453,3.995593051,1.227404401,19.01033588,96.93333333,NA ,proj year 3
01/19/2014,35.62008829,1651.970605,1881.491736,1450.448506,0.579134571,5084.8,2944.8,2140,NA,19.81780293,15.16061924,4.657183689,1675.11553,6779.733333,NA ,proj year 3
06/20/2016,35.79044574,19.30034635,24.48866457,15.21125695,0.703960888,59.8,42.1,17.7,NA,NA,NA,NA,NA,59.8,NA ,proj year 5
03/24/2012,35.8,324.5,477,172,0.689,1003.9,691.4,312.5,NA,NA,NA,NA,177,1181,Lake Aldwell release,proj year 1
10/20/2012,35.8,1354.3,1990.9,717.8,0.586,4191.9,2457.2,1734.7,NA,50.3,42.95,7.36,1347,5589,Lake Mills release,proj year 2
11/09/2012,35.8,2941.5,4324.1,1559,0.54,9097.8,4909.5,4188.3,NA,51.9,44.48,7.41,2981,12130,Lake Mills release,proj year 2
07/19/2013,35.8,121.2,178.2,64.3,0.835,375,313,62,NA,43.1,34.43,8.62,82,500,summer 2,proj year 2
03/04/2012,35.9,112.2,165,59.5,0.83,348.3,289.2,59.2,NA,NA,NA,NA,61,410,early removal,proj year 1
02/26/2015,35.92135573,92.9031165,117.877328,73.22009414,0.67584785,288.3,194.9,93.4,NA,1.064679886,0.814480112,0.250199773,95.03532011,384.4,NA ,proj year 4
03/19/2015,35.98835977,69.83021673,88.60197239,55.03556001,0.681040831,217.5,148.1,69.4,NA,5.880803352,4.498814565,1.381988788,66.61919665,290,NA ,proj year 4
07/14/2013,36,135.6,199.3,71.9,0.819,421.6,345.3,76.3,NA,56.3,45.04,11.28,84,562,summer 2,proj year 2
07/15/2013,36,118.2,173.7,62.6,0.841,367,308.7,58.3,NA,48.2,38.56,9.65,74,489,summer 2,proj year 2
07/17/2013,36,129.9,191,68.9,0.828,404,334.3,69.6,NA,50.6,40.5,10.14,84,539,summer 2,proj year 2
01/01/2016,36.00261105,248.1655051,314.8773448,195.5876437,0.651613799,771.4,502.7,268.7,NA,NA,NA,NA,NA,771.4,NA ,proj year 5
06/25/2016,36.0441232,10.25430986,13.01087297,8.081769072,0.716744064,31.9,22.9,9,NA,NA,NA,NA,NA,31.9,NA ,proj year 5
07/12/2014,36.07656767,28.05921944,35.60209752,22.11442163,0.697757731,87.5,61.1,26.4,NA,4.73427738,3.621722195,1.112555184,24.43238929,116.6666667,NA ,proj year 3
03/06/2012,36.1,117.8,173.2,62.4,0.822,367.4,302.1,65.3,NA,NA,NA,NA,65,432,early removal,proj year 1
07/13/2014,36.12016096,23.83585354,30.24340659,18.78584385,0.700883741,74.7,52.4,22.3,NA,5.049017274,3.862498215,1.186519059,19.85098273,99.6,NA ,proj year 3
12/31/2015,36.12245742,166.8417169,211.6920995,131.4936105,0.665263809,520.4,346.2,174.2,NA,NA,NA,NA,NA,520.4,NA ,proj year 5
06/27/2016,36.19445059,10.02786681,12.72355751,7.903301632,0.717266983,31.4,22.5,8.9,NA,NA,NA,NA,NA,31.4,NA ,proj year 5
01/30/2014,36.28117581,5131.972509,5844.997386,4505.928761,0.615096821,16103.2,9905.5,6197.7,NA,14.83635418,11.34981095,3.486543233,5352.896979,21470.93333,NA ,proj year 3
04/07/2012,36.3,552.8,812.5,293,0.666,1735.5,1156.5,579,NA,NA,NA,NA,306,2042,Lake Aldwell release,proj year 1
11/10/2015,36.37900314,246.5115547,312.7787795,194.2841093,0.656208432,775.2,508.7,266.5,NA,NA,NA,NA,NA,775.2,NA ,proj year 5
04/06/2015,36.43109001,22.13594734,28.08653169,17.44609017,0.702246036,69.7,48.9,20.8,NA,0.56907517,0.435342505,0.133732665,22.66425816,92.93333333,NA ,proj year 4
